Date,Open,High,Low,Close,Adj Close,Volume
2012-07-02,31.25,31.729999542236328,30.549999237060547,30.770000457763672,30.677635192871094,14122000
2012-07-03,30.90999984741211,31.440000534057617,30.799999237060547,31.200000762939453,31.10634422302246,8763600
2012-07-05,31.31999969482422,31.6299991607666,31.020000457763672,31.469999313354492,31.375532150268555,10032100
2012-07-06,31.440000534057617,31.899999618530273,31.260000228881836,31.729999542236328,31.63475227355957,10945600
2012-07-09,32.099998474121094,32.880001068115234,31.989999771118164,32.16999816894531,32.073429107666016,17785200
2012-07-10,32.43000030517578,32.47999954223633,31.15999984741211,31.469999313354492,31.375532150268555,14269500
2012-07-11,31.479999542236328,31.559999465942383,30.549999237060547,30.969999313354492,30.877033233642578,13030300
2012-07-12,30.700000762939453,31.399999618530273,30.600000381469727,30.809999465942383,30.717514038085938,11300700
2012-07-13,31.040000915527344,31.06999969482422,30.559999465942383,30.719999313354492,30.627784729003906,8108300
2012-07-16,30.5,30.5,28.209999084472656,28.25,28.165199279785156,24672100
2012-07-17,28.479999542236328,28.59000015258789,27.149999618530273,28.09000015258789,28.005680084228516,30438600
2012-07-18,28.309999465942383,29.290000915527344,28.149999618530273,29.110000610351562,29.022615432739258,16841800
2012-07-19,29.40999984741211,29.5,28.6299991607666,29.0,28.912944793701172,13685100
2012-07-20,29.0,29.469999313354492,28.719999313354492,28.760000228881836,28.673667907714844,11869100
2012-07-23,28.1200008392334,29.0,28.010000228881836,28.75,28.6636962890625,12390700
2012-07-24,28.81999969482422,29.450000762939453,28.100000381469727,28.450000762939453,28.364599227905273,11539800
2012-07-25,28.389999389648438,29.489999771118164,28.079999923706055,29.34000015258789,29.25192642211914,17230200
2012-07-26,27.75,28.229999542236328,26.729999542236328,26.850000381469727,26.769399642944336,64597400
2012-07-27,23.190000534057617,24.540000915527344,22.280000686645508,23.709999084472656,23.638824462890625,123102300
2012-07-30,24.0,24.040000915527344,23.030000686645508,23.149999618530273,23.08050537109375,29285900
2012-07-31,23.3700008392334,23.3700008392334,21.610000610351562,21.709999084472656,21.64483070373535,56179400
2012-08-01,21.5,21.579999923706055,20.84000015258789,20.8799991607666,20.81732177734375,44604400
2012-08-02,20.770000457763672,20.84000015258789,19.81999969482422,20.040000915527344,19.97984504699707,56374500
2012-08-03,20.360000610351562,22.15999984741211,19.899999618530273,21.09000015258789,21.02669334411621,80647000
2012-08-06,21.389999389648438,22.149999618530273,21.299999237060547,21.920000076293945,21.85420036315918,27778900
2012-08-07,22.200000762939453,22.450000762939453,20.5,20.719999313354492,20.657800674438477,36782900
2012-08-08,20.709999084472656,21.149999618530273,20.219999313354492,20.719999313354492,20.657800674438477,29537400
2012-08-09,20.75,21.170000076293945,20.610000610351562,21.010000228881836,20.946931838989258,15610700
2012-08-10,21.40999984741211,21.81999969482422,21.1299991607666,21.809999465942383,21.744529724121094,25794700
2012-08-13,22.149999618530273,22.450000762939453,21.399999618530273,21.600000381469727,21.5351619720459,24973100
2012-08-14,21.40999984741211,21.600000381469727,20.25,20.3799991607666,20.31882095336914,39308800
2012-08-15,20.639999389648438,21.40999984741211,20.399999618530273,21.200000762939453,21.136363983154297,47861100
2012-08-16,20.440000534057617,20.479999542236328,19.690000534057617,19.8700008392334,19.810354232788086,157565300
2012-08-17,20.010000228881836,20.079999923706055,19.0,19.049999237060547,18.992813110351562,129293400
2012-08-20,19.049999237060547,20.1299991607666,18.75,20.010000228881836,19.949932098388672,101186600
2012-08-21,19.579999923706055,19.979999542236328,19.09000015258789,19.15999984741211,19.10248374938965,70640600
2012-08-22,19.360000610351562,19.530000686645508,18.959999084472656,19.440000534057617,19.38164520263672,49892200
2012-08-23,19.5,19.729999542236328,19.360000610351562,19.440000534057617,19.38164520263672,32813700
2012-08-24,19.520000457763672,19.68000030517578,19.25,19.40999984741211,19.351734161376953,29622200
2012-08-27,19.489999771118164,19.530000686645508,19.100000381469727,19.149999618530273,19.092514038085938,20704000
2012-08-28,19.100000381469727,19.3799991607666,18.950000762939453,19.34000015258789,19.281944274902344,25417000
2012-08-29,19.31999969482422,19.3799991607666,19.06999969482422,19.100000381469727,19.04266357421875,16124700
2012-08-30,19.270000457763672,19.450000762939453,19.059999465942383,19.09000015258789,19.032695770263672,30647500
2012-08-31,18.68000030517578,18.700000762939453,18.030000686645508,18.059999465942383,18.005786895751953,58764200
2012-09-04,18.079999923706055,18.270000457763672,17.549999237060547,17.729999542236328,17.676776885986328,46622400
2012-09-05,18.270000457763672,18.75,18.18000030517578,18.579999923706055,18.52422523498535,60781800
2012-09-06,18.739999771118164,19.260000228881836,18.719999313354492,18.959999084472656,18.90308380126953,46066500
2012-09-07,19.100000381469727,19.420000076293945,18.780000686645508,18.979999542236328,18.923025131225586,36371700
2012-09-10,19.059999465942383,19.200000762939453,18.549999237060547,18.809999465942383,18.7535343170166,24797800
2012-09-11,18.920000076293945,19.579999923706055,18.850000381469727,19.43000030517578,19.371673583984375,50508200
2012-09-12,20.760000228881836,21.15999984741211,20.280000686645508,20.93000030517578,20.86717414855957,121584000
2012-09-13,20.959999084472656,21.479999542236328,20.610000610351562,20.709999084472656,20.647830963134766,65041600
2012-09-14,21.1299991607666,22.079999923706055,20.899999618530273,22.0,21.9339599609375,72819800
2012-09-17,22.670000076293945,22.75,21.5,21.520000457763672,21.455400466918945,50667600
2012-09-18,21.600000381469727,21.979999542236328,21.3700008392334,21.8700008392334,21.804351806640625,36760500
2012-09-19,21.989999771118164,23.3700008392334,21.770000457763672,23.290000915527344,23.2200870513916,78782800
2012-09-20,23.020000457763672,23.239999771118164,22.540000915527344,22.59000015258789,22.522188186645508,57248900
2012-09-21,22.969999313354492,23.239999771118164,22.600000381469727,22.860000610351562,22.791378021240234,51218100
2012-09-24,21.780000686645508,21.979999542236328,20.360000610351562,20.790000915527344,20.727590560913086,79106500
2012-09-25,21.200000762939453,21.209999084472656,20.219999313354492,20.280000686645508,20.2191219329834,46291700
2012-09-26,20.149999618530273,20.780000686645508,19.799999237060547,20.6200008392334,20.558103561401367,38271900
2012-09-27,20.989999771118164,21.0,20.15999984741211,20.31999969482422,20.259000778198242,30215900
2012-09-28,20.56999969482422,21.950000762939453,20.5,21.65999984741211,21.594980239868164,65486000
2012-10-01,22.079999923706055,22.59000015258789,21.729999542236328,21.989999771118164,21.92399024963379,51262700
2012-10-02,22.079999923706055,22.489999771118164,21.81999969482422,22.270000457763672,22.203149795532227,29341400
2012-10-03,22.299999237060547,22.489999771118164,21.799999237060547,21.829999923706055,21.76447105407715,32000100
2012-10-04,22.31999969482422,22.399999618530273,21.40999984741211,21.950000762939453,21.884109497070312,46892100
2012-10-05,21.489999771118164,21.6299991607666,20.8799991607666,20.90999984741211,20.847232818603516,40529300
2012-10-08,20.399999618530273,20.75,20.15999984741211,20.399999618530273,20.338762283325195,32236700
2012-10-09,20.389999389648438,20.549999237060547,19.969999313354492,20.229999542236328,20.16927146911621,27161800
2012-10-10,19.93000030517578,19.940000534057617,19.450000762939453,19.639999389648438,19.581043243408203,39321800
2012-10-11,19.8799991607666,19.959999084472656,19.610000610351562,19.75,19.69071388244629,21817300
2012-10-12,19.75,19.799999237060547,19.479999542236328,19.520000457763672,19.461402893066406,18809400
2012-10-15,19.68000030517578,19.8799991607666,19.489999771118164,19.520000457763672,19.461402893066406,20189700
2012-10-16,19.68000030517578,19.690000534057617,19.299999237060547,19.479999542236328,19.421524047851562,21834700
2012-10-17,19.5,20.479999542236328,19.3700008392334,19.8799991607666,19.820322036743164,44074500
2012-10-18,19.700000762939453,19.790000915527344,18.889999389648438,18.979999542236328,18.923025131225586,52157400
2012-10-19,19.0,19.059999465942383,18.799999237060547,19.0,18.942964553833008,34835000
2012-10-22,19.200000762939453,19.43000030517578,19.049999237060547,19.31999969482422,19.26200294494629,32447300
2012-10-23,19.25,19.799999237060547,19.100000381469727,19.5,19.441463470458984,78381200
2012-10-24,24.1299991607666,24.25,22.850000381469727,23.229999542236328,23.160266876220703,228949900
2012-10-25,23.290000915527344,23.309999465942383,22.469999313354492,22.559999465942383,22.492279052734375,76142000
2012-10-26,22.399999618530273,22.8799991607666,21.8799991607666,21.940000534057617,21.8741397857666,73175800
2012-10-31,20.81999969482422,21.5,20.729999542236328,21.110000610351562,21.046632766723633,99378200
2012-11-01,21.079999923706055,21.440000534057617,21.010000228881836,21.209999084472656,21.146329879760742,37713900
2012-11-02,21.260000228881836,21.690000534057617,21.06999969482422,21.18000030517578,21.116422653198242,38344400
2012-11-05,21.100000381469727,21.479999542236328,20.920000076293945,21.25,21.18621253967285,31806700
2012-11-06,21.239999771118164,21.3700008392334,20.989999771118164,21.170000076293945,21.1064510345459,29062700
2012-11-07,20.850000381469727,20.950000762939453,20.3700008392334,20.469999313354492,20.408550262451172,33396800
2012-11-08,20.520000457763672,20.729999542236328,19.979999542236328,19.989999771118164,19.929990768432617,34254600
2012-11-09,19.959999084472656,20.0,19.1299991607666,19.209999084472656,19.152332305908203,42295500
2012-11-12,19.149999618530273,20.170000076293945,18.8700008392334,20.06999969482422,20.00975227355957,67349200
2012-11-13,19.610000610351562,20.110000610351562,19.559999465942383,19.860000610351562,19.800384521484375,71775100
2012-11-14,20.100000381469727,22.5,19.93000030517578,22.360000610351562,22.292879104614258,229751000
2012-11-15,22.34000015258789,22.5,21.649999618530273,22.170000076293945,22.10344886779785,78857700
2012-11-16,22.25,23.93000030517578,22.18000030517578,23.559999465942383,23.489274978637695,107182200
2012-11-19,23.959999084472656,24.1200008392334,22.81999969482422,22.920000076293945,22.851198196411133,85021300
2012-11-20,22.729999542236328,23.899999618530273,22.700000762939453,23.100000381469727,23.030656814575195,46655300
2012-11-21,23.219999313354492,24.530000686645508,23.049999237060547,24.31999969482422,24.24699592590332,89862400
2012-11-23,24.579999923706055,24.68000030517578,23.8799991607666,24.0,23.927955627441406,29520900
2012-11-26,24.940000534057617,26.09000015258789,24.809999465942383,25.940000534057617,25.862133026123047,123865000
2012-11-27,26.040000915527344,26.5,25.459999084472656,26.149999618530273,26.071502685546875,85760600
2012-11-28,25.940000534057617,26.489999771118164,25.75,26.360000610351562,26.280872344970703,49205600
2012-11-29,26.5,27.520000457763672,26.15999984741211,27.31999969482422,27.23798942565918,88759700
2012-11-30,27.260000228881836,28.0,26.760000228881836,28.0,27.91594886779785,127049600
2012-12-03,28.0,28.8799991607666,26.979999542236328,27.040000915527344,26.958831787109375,123526100
2012-12-04,27.059999465942383,27.760000228881836,26.68000030517578,27.459999084472656,27.3775691986084,72869200
2012-12-05,27.75,27.899999618530273,27.260000228881836,27.709999084472656,27.626819610595703,58976300
2012-12-06,27.68000030517578,27.75,26.81999969482422,26.969999313354492,26.8890380859375,46001500
2012-12-07,27.06999969482422,27.780000686645508,26.84000015258789,27.489999771118164,27.407480239868164,51751900
2012-12-10,27.170000076293945,28.170000076293945,27.100000381469727,27.84000015258789,27.756427764892578,50608500
2012-12-11,28.06999969482422,28.239999771118164,27.65999984741211,27.979999542236328,27.89600944519043,77099100
2012-12-12,28.0,28.139999389648438,27.3700008392334,27.579999923706055,27.497209548950195,46704200
2012-12-13,27.59000015258789,28.75,27.43000030517578,28.239999771118164,28.155227661132812,81051600
2012-12-14,28.18000030517578,28.329999923706055,26.760000228881836,26.809999465942383,26.72951889038086,91631600
2012-12-17,26.770000457763672,27.0,26.31999969482422,26.75,26.669700622558594,57742500
2012-12-18,26.959999084472656,27.90999984741211,26.899999618530273,27.709999084472656,27.626819610595703,60512900
2012-12-19,27.829999923706055,28.219999313354492,26.950000762939453,27.40999984741211,27.327720642089844,61390300
2012-12-20,27.489999771118164,27.600000381469727,27.1299991607666,27.360000610351562,27.27787208557129,35574800
2012-12-21,26.65999984741211,27.010000228881836,26.1200008392334,26.260000228881836,26.181171417236328,54555200
2012-12-24,26.5,26.959999084472656,26.200000762939453,26.93000030517578,26.84916114807129,28230100
2012-12-26,27.030000686645508,27.18000030517578,26.3799991607666,26.510000228881836,26.430421829223633,33175400
2012-12-27,26.549999237060547,26.799999237060547,25.520000457763672,26.049999237060547,25.971799850463867,43481700
2012-12-28,25.479999542236328,26.110000610351562,25.149999618530273,25.90999984741211,25.83222198486328,56574800
2012-12-31,26.200000762939453,26.989999771118164,26.110000610351562,26.6200008392334,26.54009246826172,60374500
2013-01-02,27.440000534057617,28.18000030517578,27.420000076293945,28.0,27.91594886779785,69846400
2013-01-03,27.8799991607666,28.469999313354492,27.59000015258789,27.770000457763672,27.6866397857666,63140600
2013-01-04,28.010000228881836,28.93000030517578,27.829999923706055,28.760000228881836,28.673667907714844,72715400
2013-01-07,28.690000534057617,29.790000915527344,28.649999618530273,29.420000076293945,29.331684112548828,83781800
2013-01-08,29.510000228881836,29.600000381469727,28.860000610351562,29.059999465942383,28.97276496887207,45871300
2013-01-09,29.670000076293945,30.600000381469727,29.489999771118164,30.59000015258789,30.4981746673584,104787700
2013-01-10,30.600000381469727,31.450000762939453,30.280000686645508,31.299999237060547,31.206043243408203,95316400
2013-01-11,31.280000686645508,31.959999084472656,31.100000381469727,31.719999313354492,31.624780654907227,89598000
2013-01-14,32.08000183105469,32.209999084472656,30.6200008392334,30.950000762939453,30.857093811035156,98892800
2013-01-15,30.639999389648438,31.709999084472656,29.8799991607666,30.100000381469727,30.009645462036133,173242600
2013-01-16,30.209999084472656,30.350000381469727,29.530000686645508,29.850000381469727,29.760395050048828,75332700
2013-01-17,30.079999923706055,30.420000076293945,30.030000686645508,30.139999389648438,30.049524307250977,40256700
2013-01-18,30.309999465942383,30.440000534057617,29.270000457763672,29.65999984741211,29.570964813232422,49631500
2013-01-22,29.75,30.889999389648438,29.739999771118164,30.729999542236328,30.637754440307617,55243300
2013-01-23,31.100000381469727,31.5,30.799999237060547,30.81999969482422,30.72748374938965,48899800
2013-01-24,31.270000457763672,31.489999771118164,30.809999465942383,31.079999923706055,30.986703872680664,43845100
2013-01-25,31.40999984741211,31.93000030517578,31.1299991607666,31.540000915527344,31.445322036743164,54363600
2013-01-28,31.8799991607666,32.5099983215332,31.809999465942383,32.470001220703125,32.37253189086914,59682500
2013-01-29,32.0,32.06999969482422,30.709999084472656,30.790000915527344,30.697574615478516,72976500
2013-01-30,30.979999542236328,31.489999771118164,30.8799991607666,31.239999771118164,31.146223068237305,87682100
2013-01-31,29.149999618530273,31.469999313354492,28.739999771118164,30.979999542236328,30.88700294494629,190744900
2013-02-01,31.010000228881836,31.020000457763672,29.6299991607666,29.729999542236328,29.64075469970703,85856700
2013-02-04,29.059999465942383,29.200000762939453,28.010000228881836,28.110000610351562,28.025619506835938,92362200
2013-02-05,28.260000228881836,28.959999084472656,28.040000915527344,28.639999389648438,28.554025650024414,47948200
2013-02-06,28.739999771118164,29.290000915527344,28.65999984741211,29.049999237060547,28.96279525756836,38375900
2013-02-07,29.110000610351562,29.149999618530273,28.270000457763672,28.649999618530273,28.563997268676758,34540100
2013-02-08,28.889999389648438,29.170000076293945,28.510000228881836,28.549999237060547,28.464296340942383,37708800
2013-02-11,28.610000610351562,28.68000030517578,28.040000915527344,28.260000228881836,28.175167083740234,37361800
2013-02-12,27.670000076293945,28.15999984741211,27.100000381469727,27.3700008392334,27.287839889526367,93498700
2013-02-13,27.360000610351562,28.31999969482422,27.309999465942383,27.90999984741211,27.82621955871582,50164000
2013-02-14,28.020000457763672,28.6299991607666,28.010000228881836,28.5,28.414447784423828,35615800
2013-02-15,28.520000457763672,28.75,28.09000015258789,28.31999969482422,28.234987258911133,33109300
2013-02-19,28.229999542236328,29.079999923706055,28.1200008392334,28.93000030517578,28.843156814575195,49396400
2013-02-20,28.920000076293945,29.049999237060547,28.329999923706055,28.459999084472656,28.37456703186035,42098200
2013-02-21,28.280000686645508,28.549999237060547,27.149999618530273,27.280000686645508,27.198110580444336,49642300
2013-02-22,27.6200008392334,27.6299991607666,26.81999969482422,27.1299991607666,27.048559188842773,36350200
2013-02-25,27.15999984741211,27.639999389648438,27.149999618530273,27.270000457763672,27.188140869140625,34652000
2013-02-26,27.360000610351562,27.459999084472656,26.700000762939453,27.389999389648438,27.30777931213379,31611700
2013-02-27,27.34000015258789,27.34000015258789,26.6299991607666,26.8700008392334,26.78934097290039,44319700
2013-02-28,26.84000015258789,27.299999237060547,26.34000015258789,27.25,27.168201446533203,83027800
2013-03-01,27.049999237060547,28.1200008392334,26.809999465942383,27.780000686645508,27.696611404418945,54064800
2013-03-04,27.760000228881836,28.059999465942383,27.440000534057617,27.719999313354492,27.636789321899414,32400700
2013-03-05,27.8799991607666,28.18000030517578,27.209999084472656,27.520000457763672,27.43739128112793,40622200
2013-03-06,28.100000381469727,28.1299991607666,27.350000381469727,27.450000762939453,27.36760139465332,33532600
2013-03-07,27.56999969482422,28.68000030517578,27.469999313354492,28.579999923706055,28.49420738220215,74540200
2013-03-08,28.43000030517578,28.469999313354492,27.729999542236328,27.959999084472656,27.876068115234375,44198900
2013-03-11,28.010000228881836,28.639999389648438,27.829999923706055,28.139999389648438,28.05552864074707,35642100
2013-03-12,28.100000381469727,28.31999969482422,27.600000381469727,27.829999923706055,27.7464599609375,27569600
2013-03-13,27.6200008392334,27.649999618530273,26.920000076293945,27.079999923706055,26.998708724975586,39619500
2013-03-14,27.100000381469727,27.43000030517578,26.829999923706055,27.040000915527344,26.958831787109375,27646400
2013-03-15,27.030000686645508,27.059999465942383,26.559999465942383,26.649999618530273,26.56999969482422,31597400
2013-03-18,26.3700008392334,26.790000915527344,25.780000686645508,26.489999771118164,26.410480499267578,26653700
2013-03-19,26.530000686645508,26.899999618530273,26.209999084472656,26.549999237060547,26.470300674438477,25254200
2013-03-20,26.68000030517578,26.690000534057617,25.780000686645508,25.860000610351562,25.782373428344727,44006500
2013-03-21,25.65999984741211,26.110000610351562,25.559999465942383,25.739999771118164,25.662731170654297,24336100
2013-03-22,25.799999237060547,26.010000228881836,25.6299991607666,25.729999542236328,25.65276336669922,18456300
2013-03-25,25.75,25.799999237060547,25.079999923706055,25.1299991607666,25.054563522338867,39199000
2013-03-26,25.079999923706055,25.479999542236328,25.030000686645508,25.209999084472656,25.134321212768555,26957200
2013-03-27,25.0,26.280000686645508,24.719999313354492,26.09000015258789,26.011682510375977,52297400
2013-03-28,26.09000015258789,26.170000076293945,25.520000457763672,25.579999923706055,25.503211975097656,28585700
2013-04-01,25.6299991607666,25.889999389648438,25.280000686645508,25.530000686645508,25.4533634185791,22249300
2013-04-02,25.770000457763672,26.1200008392334,25.299999237060547,25.420000076293945,25.343692779541016,35153300
2013-04-03,25.829999923706055,26.389999389648438,25.700000762939453,26.25,26.171201705932617,48195200
2013-04-04,26.6200008392334,27.229999542236328,26.110000610351562,27.06999969482422,26.988739013671875,82016800
2013-04-05,26.860000610351562,27.799999237060547,26.610000610351562,27.389999389648438,27.30777931213379,64566600
2013-04-08,27.190000534057617,27.200000762939453,26.6299991607666,26.850000381469727,26.769399642944336,27256000
2013-04-09,26.579999923706055,26.889999389648438,26.420000076293945,26.59000015258789,26.51017951965332,21311100
2013-04-10,27.010000228881836,27.84000015258789,26.899999618530273,27.56999969482422,27.487239837646484,45949400
2013-04-11,27.479999542236328,28.100000381469727,27.25,28.020000457763672,27.935888290405273,33368500
2013-04-12,28.0,28.0,27.239999771118164,27.399999618530273,27.317750930786133,28697400
2013-04-15,27.15999984741211,27.479999542236328,26.360000610351562,26.520000457763672,26.440391540527344,30275400
2013-04-16,26.809999465942383,27.110000610351562,26.399999618530273,26.920000076293945,26.839189529418945,27365900
2013-04-17,26.649999618530273,27.200000762939453,26.389999389648438,26.6299991607666,26.550058364868164,26440600
2013-04-18,26.81999969482422,26.81999969482422,25.149999618530273,25.690000534057617,25.612882614135742,39059000
2013-04-19,25.6200008392334,25.959999084472656,25.329999923706055,25.729999542236328,25.65276336669922,20380900
2013-04-22,25.809999465942383,26.360000610351562,25.700000762939453,25.969999313354492,25.89204216003418,25687600
2013-04-23,26.219999313354492,26.329999923706055,25.770000457763672,25.979999542236328,25.90201187133789,25191500
2013-04-24,25.93000030517578,26.399999618530273,25.799999237060547,26.110000610351562,26.0316219329834,19729900
2013-04-25,26.06999969482422,26.399999618530273,26.0,26.139999389648438,26.06153106689453,17150000
2013-04-26,26.600000381469727,27.6200008392334,26.600000381469727,26.850000381469727,26.769399642944336,33018000
2013-04-29,27.15999984741211,27.40999984741211,26.860000610351562,26.979999542236328,26.899009704589844,29201100
2013-04-30,27.1299991607666,27.850000381469727,27.010000228881836,27.770000457763672,27.6866397857666,36245700
2013-05-01,27.850000381469727,27.920000076293945,27.309999465942383,27.43000030517578,27.347660064697266,64567600
2013-05-02,28.010000228881836,29.020000457763672,27.979999542236328,28.969999313354492,28.88303565979004,104257000
2013-05-03,29.040000915527344,29.06999969482422,28.149999618530273,28.309999465942383,28.225017547607422,58506400
2013-05-06,28.329999923706055,28.459999084472656,27.479999542236328,27.56999969482422,27.487239837646484,43939400
2013-05-07,27.549999237060547,27.850000381469727,26.850000381469727,26.889999389648438,26.80927848815918,41259100
2013-05-08,26.8799991607666,27.299999237060547,26.649999618530273,27.1200008392334,27.038589477539062,34654900
2013-05-09,27.079999923706055,27.549999237060547,26.850000381469727,27.040000915527344,26.958831787109375,33457200
2013-05-10,27.139999389648438,27.299999237060547,26.56999969482422,26.68000030517578,26.59990882873535,30847100
2013-05-13,26.600000381469727,27.329999923706055,26.530000686645508,26.81999969482422,26.739490509033203,29068800
2013-05-14,26.889999389648438,27.280000686645508,26.81999969482422,27.06999969482422,26.988739013671875,24930300
2013-05-15,26.920000076293945,26.989999771118164,26.399999618530273,26.600000381469727,26.520151138305664,30299800
2013-05-16,26.479999542236328,26.549999237060547,25.899999618530273,26.1299991607666,26.05156135559082,35499100
2013-05-17,26.399999618530273,26.600000381469727,26.200000762939453,26.25,26.171201705932617,29462700
2013-05-20,26.18000030517578,26.190000534057617,25.690000534057617,25.760000228881836,25.68267250061035,42402900
2013-05-21,25.8700008392334,26.079999923706055,25.59000015258789,25.65999984741211,25.58297348022461,26261300
2013-05-22,25.649999618530273,25.850000381469727,24.920000076293945,25.15999984741211,25.08447265625,45314500
2013-05-23,24.799999237060547,25.530000686645508,24.770000457763672,25.059999465942383,24.984773635864258,37663100
2013-05-24,24.969999313354492,24.969999313354492,24.079999923706055,24.309999465942383,24.237024307250977,58727900
2013-05-28,24.540000915527344,24.540000915527344,23.920000076293945,24.100000381469727,24.02765655517578,50079700
2013-05-29,23.790000915527344,23.809999465942383,23.260000228881836,23.31999969482422,23.249996185302734,64237800
2013-05-30,24.1299991607666,24.780000686645508,23.93000030517578,24.549999237060547,24.47630500793457,60733200
2013-05-31,24.6299991607666,24.950000762939453,24.270000457763672,24.350000381469727,24.276906967163086,35925000
2013-06-03,24.270000457763672,24.31999969482422,23.709999084472656,23.850000381469727,23.778404235839844,35733800
2013-06-04,23.889999389648438,23.93000030517578,23.31999969482422,23.520000457763672,23.44939613342285,34760800
2013-06-05,23.350000381469727,23.709999084472656,22.790000915527344,22.899999618530273,22.831256866455078,53819700
2013-06-06,22.989999771118164,23.09000015258789,22.670000076293945,22.969999313354492,22.901046752929688,31260700
2013-06-07,23.030000686645508,23.399999618530273,22.860000610351562,23.290000915527344,23.2200870513916,38699200
2013-06-10,24.059999465942383,24.600000381469727,23.989999771118164,24.329999923706055,24.25696563720703,58393000
2013-06-11,24.030000686645508,24.350000381469727,24.0,24.030000686645508,23.957868576049805,29885900
2013-06-12,24.15999984741211,24.260000228881836,23.579999923706055,23.770000457763672,23.698646545410156,26445800
2013-06-13,23.719999313354492,23.829999923706055,23.270000457763672,23.729999542236328,23.658763885498047,31189300
2013-06-14,23.559999465942383,23.889999389648438,23.260000228881836,23.6299991607666,23.559064865112305,30677100
2013-06-17,23.90999984741211,24.25,23.75,24.020000457763672,23.94789695739746,33664500
2013-06-18,24.09000015258789,24.690000534057617,24.079999923706055,24.209999084472656,24.137325286865234,36709100
2013-06-19,24.200000762939453,25.190000534057617,24.100000381469727,24.309999465942383,24.237024307250977,31790600
2013-06-20,24.280000686645508,24.75,23.649999618530273,23.899999618530273,23.82825469970703,42765600
2013-06-21,24.59000015258789,24.700000762939453,24.049999237060547,24.530000686645508,24.45636558532715,45833900
2013-06-24,23.950000762939453,24.110000610351562,23.3799991607666,23.940000534057617,23.868135452270508,40626000
2013-06-25,24.139999389648438,24.43000030517578,24.040000915527344,24.25,24.17720603942871,24713200
2013-06-26,24.510000228881836,24.649999618530273,23.989999771118164,24.15999984741211,24.087474822998047,29890300
2013-06-27,24.239999771118164,24.84000015258789,24.209999084472656,24.65999984741211,24.585975646972656,34694100
2013-06-28,24.68000030517578,24.979999542236328,24.420000076293945,24.8799991607666,24.805315017700195,96778900
2013-07-01,24.969999313354492,25.059999465942383,24.6200008392334,24.809999465942383,24.735525131225586,20582200
